Price,Close,High,Low,Open,Volume
Ticker,SLV,SLV,SLV,SLV,SLV
Date,,,,,
2010-01-01,15.899999618530273,18.450000762939453,15.699999809265137,17.049999237060547,264091500
2010-02-01,16.06999969482422,16.469999313354492,14.369999885559082,16.020000457763672,256097200
2010-03-01,17.139999389648438,17.309999465942383,16.100000381469727,16.229999542236328,204989400
2010-04-01,18.260000228881836,18.399999618530273,17.25,17.579999923706055,175586000
2010-05-01,18.030000686645508,19.440000534057617,16.729999542236328,18.40999984741211,313984700
2010-06-01,18.209999084472656,18.940000534057617,16.940000534057617,18.170000076293945,178873400
2010-07-01,17.579999923706055,18.100000381469727,17.059999465942383,18.059999465942383,156433200
2010-08-01,18.93000030517578,19.0,17.43000030517578,18.020000457763672,153057000
2010-09-01,21.309999465942383,21.56999969482422,18.8799991607666,18.959999084472656,237947700
2010-10-01,24.170000076293945,24.170000076293945,21.420000076293945,21.520000457763672,381994300
2010-11-01,27.440000534057617,28.719999313354492,23.40999984741211,24.350000381469727,799564700
2010-12-01,30.18000030517578,30.25,27.34000015258789,27.780000686645508,610205200
2011-01-01,27.389999389648438,30.440000534057617,26.030000686645508,30.290000915527344,551726700
2011-02-01,33.11000061035156,33.20000076293945,27.229999542236328,27.709999084472656,513252800
2011-03-01,36.77000045776367,37.2599983215332,33.0099983215332,33.58000183105469,725077900
2011-04-01,46.880001068115234,48.349998474121094,36.18000030517578,36.400001525878906,1532097400
2011-05-01,37.599998474121094,46.22999954223633,31.969999313354492,44.099998474121094,2331690300
2011-06-01,33.84000015258789,37.5,32.529998779296875,37.04999923706055,714105600
2011-07-01,38.849998474121094,40.349998474121094,32.61000061035156,33.060001373291016,738899100
2011-08-01,40.45000076293945,42.779998779296875,36.040000915527344,38.27000045776367,961607800
2011-09-01,28.90999984741211,42.29999923706055,27.40999984741211,40.400001525878906,751445400
2011-10-01,33.439998626708984,34.439998626708984,27.899999618530273,29.989999771118164,515412100
2011-11-01,32.0,34.38999938964844,29.829999923706055,31.700000762939453,400005100
2011-12-01,26.940000534057617,32.529998779296875,25.649999618530273,32.13999938964844,384206800
2012-01-01,32.279998779296875,33.099998474121094,27.829999923706055,27.969999313354492,369915100
2012-02-01,33.54999923706055,36.439998626708984,31.81999969482422,32.970001220703125,438775400
2012-03-01,31.3799991607666,34.63999938964844,30.209999084472656,33.7400016784668,423295200
2012-04-01,30.110000610351562,32.34000015258789,29.09000015258789,31.530000686645508,268026400
2012-05-01,26.959999084472656,30.440000534057617,25.989999771118164,30.360000610351562,314585100
2012-06-01,26.649999618530273,29.020000457763672,25.34000015258789,27.469999313354492,273420500
2012-07-01,27.1200008392334,27.600000381469727,25.729999542236328,26.65999984741211,184067300
2012-08-01,30.790000915527344,30.799999237060547,26.1299991607666,26.450000762939453,234258000
2012-09-01,33.47999954223633,34.04999923706055,30.979999542236328,31.190000534057617,308738200
2012-10-01,31.270000457763672,34.08000183105469,30.530000686645508,33.7599983215332,217143300
2012-11-01,32.36000061035156,33.310001373291016,29.84000015258789,31.5,228978800
2012-12-01,29.3700008392334,32.77000045776367,28.649999618530273,32.52000045776367,231934100
2013-01-01,30.440000534057617,31.40999984741211,28.610000610351562,30.3799991607666,246233200
2013-02-01,27.540000915527344,31.049999237060547,27.350000381469727,31.020000457763672,228536200
2013-03-01,27.420000076293945,28.389999389648438,27.170000076293945,27.670000076293945,138594400
2013-04-01,23.459999084472656,27.149999618530273,21.959999084472656,27.079999923706055,333009400
2013-05-01,21.440000534057617,23.56999969482422,20.809999465942383,22.690000534057617,321749100
2013-06-01,18.969999313354492,22.190000534057617,17.75,21.670000076293945,284761500
2013-07-01,19.139999389648438,19.889999389648438,18.059999465942383,18.979999542236328,183039500
2013-08-01,22.600000381469727,23.84000015258789,18.719999313354492,19.09000015258789,265742000
2013-09-01,20.899999618530273,23.579999923706055,20.450000762939453,23.56999969482422,208729900
2013-10-01,21.100000381469727,22.229999542236328,19.8799991607666,20.18000030517578,195985400
